Order;MS Zoning;Lot Frontage;Lot Area;Land Contour;Land Slope;Overall Qual;Year Built;Year Remod/Add;Mas Vnr Type;Exter Qual;Bsmt Cond;Total Bsmt SF;Heating QC;Central Air;Full Bath;Half Bath;Bedroom AbvGr;Kitchen AbvGr;Kitchen Qual;TotRms AbvGrd;Garage Cars;Garage Area;Garage Cond;Pool Area;Pool QC;Mo Sold;Yr Sold;SalePrice
2403;RL;;13215;Lvl;Gtl;8;2004;2004;BrkFace;Gd;TA;1420;Ex;Y;2;1;3;1;Gd;9;3;746;TA;0;Sp;2;2006;279000
2404;RL;43;7052;Lvl;Gtl;7;2005;2005;Stone;Gd;TA;1364;Ex;Y;2;0;2;1;Gd;6;2;484;TA;0;Sp;6;2006;185850
2405;RL;48;5911;Lvl;Gtl;9;2005;2005;BrkFace;Ex;TA;1560;Ex;Y;2;0;2;1;Ex;6;2;556;TA;0;Sp;3;2006;282500
2406;RL;48;6955;Lvl;Gtl;7;2005;2006;Stone;Gd;TA;1368;Ex;Y;2;0;2;1;Gd;6;2;474;TA;0;Sp;9;2006;202500
2407;RL;40;6792;Lvl;Gtl;7;2005;2006;Stone;Gd;TA;1368;Ex;Y;2;0;2;1;Gd;6;2;474;TA;0;Sp;3;2006;202665
2408;RL;61;7740;Lvl;Gtl;9;2006;2006;BrkFace;Gd;Gd;1686;Ex;Y;2;0;1;1;Ex;6;3;899;TA;0;Sp;6;2006;332200
2409;RL;48;6373;Lvl;Gtl;9;2006;2006;BrkFace;Ex;Gd;1666;Ex;Y;2;0;2;1;Gd;6;2;575;TA;0;Sp;6;2006;310090
2410;RL;;3136;Lvl;Gtl;7;2003;2003;Stone;Gd;TA;1405;Ex;Y;2;0;2;1;Gd;6;2;478;TA;0;Sp;3;2006;171750
2411;RL;65;10237;Lvl;Gtl;6;2005;2006;None;Gd;TA;1316;Ex;Y;2;0;3;1;Gd;6;2;397;TA;0;Sp;10;2006;169990
2412;RL;65;10237;Lvl;Gtl;6;2005;2006;None;Gd;TA;728;Ex;Y;2;1;3;1;Gd;8;2;390;TA;0;Sp;2;2006;170440
2413;RL;65;10237;Lvl;Gtl;7;2006;2006;None;Gd;TA;738;Ex;Y;2;1;3;1;Gd;8;2;440;TA;0;Sp;9;2006;169985
2414;RL;58;17104;Lvl;Gtl;7;2006;2006;None;Gd;Gd;654;Ex;Y;2;1;3;1;Gd;7;2;426;TA;0;Sp;9;2006;179665
2415;RL;58;14054;Lvl;Gtl;7;2006;2006;None;Gd;TA;879;Ex;Y;2;1;4;1;Gd;9;3;660;TA;0;Sp;11;2006;219210
2416;RL;102;11660;Lvl;Gtl;6;2006;2006;None;Gd;TA;1326;Ex;Y;2;0;3;1;Gd;6;2;427;TA;0;Sp;7;2006;174190
2417;RL;105;15578;Lvl;Gtl;6;2006;2006;None;Gd;TA;728;Gd;Y;2;1;3;1;TA;8;2;429;TA;0;Sp;5;2006;172785
2418;RL;96;11631;Lvl;Gtl;8;2004;2005;BrkFace;Gd;TA;1052;Ex;Y;2;1;4;1;Gd;9;3;632;TA;0;Sp;6;2006;258000
2419;RL;75;9073;Lvl;Gtl;7;2006;2006;None;Gd;TA;738;Ex;Y;2;1;3;1;Gd;8;2;440;TA;0;Sp;10;2006;185101
2420;RL;43;3087;Lvl;Gtl;7;2006;2006;BrkFace;Gd;TA;1220;Ex;Y;2;0;2;1;Gd;6;2;437;TA;0;Sp;11;2006;210250
2421;RL;;3196;Lvl;Gtl;7;2003;2004;BrkFace;Gd;TA;1374;Ex;Y;2;0;2;1;Gd;7;2;420;TA;0;Sp;10;2006;234000
2422;RL;;3196;Lvl;Gtl;8;2003;2003;BrkFace;Gd;TA;1273;Ex;Y;2;0;2;1;Gd;7;2;400;TA;0;Sp;5;2006;215000
2423;RL;;2938;Lvl;Gtl;7;2002;2002;BrkFace;Gd;TA;1368;Ex;Y;2;0;2;1;Gd;5;2;398;TA;0;Sp;5;2006;246990
2424;RM;;3072;Lvl;Gtl;7;2004;2004;BrkFace;Gd;TA;1375;Ex;Y;2;0;2;1;Gd;6;2;398;TA;0;Sp;5;2006;178740
2425;RM;;3072;Lvl;Gtl;7;2004;2004;BrkFace;Gd;TA;1365;Ex;Y;2;0;2;1;Gd;7;2;388;TA;0;Sp;9;2006;225000
2426;RL;43;3010;Lvl;Gtl;7;2005;2006;BrkFace;Gd;TA;1248;Ex;Y;2;0;2;1;Gd;5;2;438;TA;0;Sp;3;2006;167240
2427;RL;43;3010;Lvl;Gtl;7;2005;2006;BrkFace;Gd;TA;1142;Ex;Y;2;0;2;1;Gd;6;2;440;TA;0;Sp;6;2006;156820
2428;RL;43;3013;Lvl;Gtl;7;2005;2005;BrkFace;Gd;TA;1362;Ex;Y;2;0;2;1;Gd;6;2;440;TA;0;Sp;4;2006;213490
2429;RL;53;3982;Lvl;Gtl;8;2006;2006;None;Gd;Gd;1520;Ex;Y;2;0;1;1;Ex;7;3;648;TA;0;Sp;10;2006;264561
2430;RL;53;4045;Lvl;Gtl;7;2006;2006;BrkFace;Gd;TA;1356;Ex;Y;2;0;2;1;Gd;6;3;648;TA;0;Sp;10;2006;246578
2431;RL;60;21930;Lvl;Gtl;5;2005;2005;None;Gd;Gd;732;Ex;Y;2;1;4;1;TA;7;2;372;TA;0;Sp;7;2006;192140
2432;RL;;7861;Lvl;Gtl;6;2002;2003;None;Gd;TA;783;Ex;Y;2;1;3;1;Gd;7;2;393;TA;0;Sp;6;2006;183200
2433;RL;74;9056;Lvl;Gtl;8;2004;2004;None;Gd;Gd;707;Ex;Y;2;1;3;1;Gd;6;2;403;TA;0;Sp;10;2006;178000
2434;RL;59;9171;Lvl;Gtl;7;2004;2005;None;Gd;TA;848;Ex;Y;2;1;3;1;Gd;7;2;433;TA;0;Sp;7;2006;201490
2435;RL;106;11194;Lvl;Gtl;8;2000;2000;BrkFace;Gd;TA;1406;Ex;Y;2;1;3;1;Gd;7;2;504;TA;0;Sp;11;2006;230500
2436;RL;63;7875;Lvl;Gtl;7;2003;2003;None;Gd;TA;783;Ex;Y;2;1;3;1;Gd;8;2;393;TA;0;Sp;7;2006;180000
2437;RL;;8121;Lvl;Gtl;6;2000;2000;None;TA;TA;953;Ex;Y;2;1;3;1;TA;7;2;460;TA;0;Sp;1;2006;172400
2438;RL;;8658;Lvl;Gtl;6;2000;2000;None;TA;TA;982;Ex;Y;2;1;3;1;TA;9;2;431;TA;0;Sp;4;2006;215000
2439;RL;;11214;Lvl;Gtl;7;1998;1999;None;Gd;TA;930;Gd;Y;2;1;4;1;Gd;10;2;431;TA;0;Sp;7;2006;199900
2440;RL;58;10852;Lvl;Gtl;6;2000;2000;None;TA;TA;959;Ex;Y;2;1;3;1;TA;7;2;472;TA;0;Sp;2;2006;173000
2441;RL;;12104;Lvl;Gtl;7;2006;2006;None;Gd;TA;1035;Gd;Y;3;1;4;1;Gd;8;3;617;TA;0;Sp;8;2006;287602
2442;RL;66;8738;Lvl;Gtl;7;1999;1999;BrkFace;Gd;TA;975;Ex;Y;2;1;4;1;Gd;8;2;429;TA;0;Sp;2;2006;230000
2443;RL;82;9452;Lvl;Gtl;8;1997;1998;BrkFace;Gd;TA;1396;Ex;Y;2;1;3;1;Gd;7;3;870;TA;0;Sp;6;2006;348000
2444;RL;84;9660;Lvl;Gtl;8;1998;1998;BrkFace;Gd;TA;1044;Ex;Y;2;1;3;1;Gd;7;3;885;TA;0;Sp;2;2006;286000
2445;RL;83;9545;Lvl;Gtl;8;2000;2000;BrkFace;Gd;TA;1160;Ex;Y;2;1;3;1;Gd;7;3;768;TA;0;Sp;6;2006;300000
2446;RL;118;35760;Lvl;Gtl;10;1995;1996;BrkFace;Gd;TA;1930;Ex;Y;3;1;4;1;Gd;10;3;807;TA;0;Sp;7;2006;625000
2447;RL;;9233;Lvl;Gtl;9;2000;2000;BrkFace;Gd;TA;1540;Ex;Y;2;1;4;1;Ex;9;3;774;TA;0;Sp;3;2006;405000
2448;RL;78;12011;Lvl;Gtl;8;1998;1998;BrkFace;Gd;TA;1086;Ex;Y;2;1;3;1;Gd;7;2;592;TA;0;Sp;6;2006;280000
2449;RL;93;12090;Lvl;Gtl;8;1998;1998;BrkFace;Gd;TA;1141;Gd;Y;2;1;4;1;Gd;10;2;420;TA;0;Sp;7;2006;258000
2450;RL;83;10019;Lvl;Gtl;8;1995;1995;BrkFace;Gd;TA;1342;Ex;Y;2;1;4;1;Gd;9;3;725;TA;0;Sp;6;2006;350000
2451;RL;114;17242;Lvl;Gtl;9;1993;1994;BrkFace;Gd;TA;1733;Ex;Y;3;1;4;1;Ex;11;3;959;TA;0;Sp;5;2006;584500
2452;RL;;10236;Lvl;Gtl;8;1994;1995;BrkFace;Gd;TA;1290;Ex;Y;2;1;4;1;Gd;9;3;803;TA;0;Sp;6;2006;321000
2453;RL;92;10120;Lvl;Gtl;8;1994;1994;BrkFace;Gd;TA;1165;Ex;Y;2;1;4;1;Gd;8;3;844;TA;0;Sp;12;2006;290000
2454;RL;;12585;Lvl;Gtl;8;1993;1993;BrkFace;Gd;TA;1286;Ex;Y;2;1;3;1;Gd;8;3;704;TA;0;Sp;10;2006;315000
2455;RL;75;12447;Lvl;Gtl;8;2005;2006;Stone;Gd;Gd;1100;Ex;Y;2;1;3;1;Gd;8;2;760;TA;0;Sp;1;2006;252000
2456;RL;49;15218;Lvl;Gtl;8;2006;2006;;Gd;Gd;1670;Ex;Y;2;1;2;1;Gd;6;3;928;TA;0;Sp;9;2006;336820
2457;RL;49;20896;Lvl;Gtl;8;2005;2006;None;Gd;TA;2077;Ex;Y;1;1;1;1;Ex;8;3;1134;TA;0;Sp;1;2006;423000
2458;RL;85;10182;Lvl;Gtl;8;2006;2006;Stone;Gd;TA;1660;Ex;Y;2;0;3;1;Gd;8;2;500;TA;0;Sp;5;2006;290000
2459;RL;73;8688;Lvl;Gtl;7;2005;2005;BrkFace;Gd;TA;1616;Ex;Y;2;0;3;1;Gd;7;3;834;TA;0;Sp;4;2006;232000
2460;RL;85;10936;Lvl;Gtl;8;2006;2006;BrkFace;Gd;TA;1504;Ex;Y;2;0;3;1;Gd;7;2;510;TA;0;Sp;9;2006;199000
2461;FV;72;8640;Lvl;Gtl;8;2006;2006;None;Gd;TA;1278;Ex;Y;2;0;2;1;Gd;5;2;584;TA;0;Sp;10;2006;198600
2462;FV;100;13162;Lvl;Gtl;9;2006;2006;None;Gd;TA;2036;Ex;Y;3;1;3;1;Ex;11;3;792;TA;0;Sp;11;2006;405749
2463;FV;81;11216;Lvl;Gtl;8;2006;2006;None;Gd;Gd;1489;Ex;Y;2;0;3;1;Gd;7;2;776;TA;0;Sp;6;2006;232600
2464;FV;84;10728;Lvl;Gtl;8;2006;2006;None;Gd;TA;1095;Gd;Y;2;1;3;1;Gd;8;3;1053;TA;0;Sp;8;2006;266000
2465;FV;65;8125;Lvl;Gtl;7;2005;2006;None;Gd;TA;756;Ex;Y;2;1;3;1;Gd;6;2;615;TA;0;Sp;3;2006;186500
2466;FV;65;8125;Lvl;Gtl;6;2005;2005;None;Gd;TA;858;Ex;Y;2;1;3;1;Gd;7;2;615;TA;0;Sp;2;2006;200825
2467;FV;65;8125;Lvl;Gtl;7;2006;2006;None;Gd;Gd;770;Ex;Y;2;1;3;1;Gd;6;2;614;TA;0;Sp;8;2006;197000
2468;FV;60;7200;Lvl;Gtl;6;2006;2006;Stone;Gd;TA;1262;Gd;Y;2;0;2;1;Gd;5;2;572;TA;0;Sp;5;2006;185000
2469;FV;62;7500;Lvl;Gtl;7;2005;2005;None;Gd;TA;1257;Ex;Y;2;0;3;1;Gd;6;2;453;TA;0;Sp;4;2006;176000
2470;FV;60;7200;Lvl;Gtl;7;2006;2006;None;Gd;Gd;1293;Ex;Y;2;0;2;1;Gd;5;2;572;TA;0;Sp;8;2006;187750
2471;RL;74;7733;Lvl;Gtl;6;2005;2005;None;TA;TA;1142;Ex;Y;1;1;3;1;Gd;5;0;0;Sg;0;Sp;1;2006;139500
2472;RL;91;11024;Lvl;Gtl;7;2005;2006;BrkFace;Gd;TA;1400;Ex;Y;2;0;3;1;Gd;6;2;612;TA;0;Sp;10;2006;186800
2473;RL;63;13072;Lvl;Gtl;6;2005;2006;None;TA;TA;1131;Ex;Y;1;1;3;1;Gd;6;0;0;Sg;0;Sp;3;2006;132000
2474;RL;63;13072;Lvl;Gtl;6;2005;2005;None;Gd;TA;1141;Ex;Y;1;1;3;1;TA;6;2;484;TA;0;Sp;3;2006;142500
2475;RL;63;13072;Lvl;Gtl;6;2004;2004;None;TA;TA;1158;Ex;Y;1;1;3;1;Gd;5;2;576;TA;0;Sp;5;2006;158000
2476;RL;65;7800;Lvl;Gtl;7;2005;2005;BrkFace;Gd;TA;891;Ex;Y;2;1;3;1;Gd;8;2;462;TA;0;Sp;4;2006;184000
2477;RL;74;7632;Lvl;Gtl;7;2005;2005;BrkFace;Gd;TA;784;Ex;Y;2;1;3;1;Gd;7;2;449;TA;0;Sp;3;2006;184900
2478;RL;70;8304;Lvl;Gtl;6;1997;1998;None;TA;TA;941;Ex;Y;2;1;3;1;TA;7;2;688;TA;0;Sp;7;2006;187000
2479;RL;65;7153;Lvl;Gtl;6;1992;1992;None;Gd;TA;761;Ex;Y;2;1;3;1;Gd;7;2;484;TA;0;Sp;7;2006;175900
2480;RL;70;9370;Lvl;Gtl;6;1992;1993;None;Gd;TA;836;Ex;Y;2;1;3;1;Gd;7;2;462;TA;0;Sp;10;2006;248500
2481;RL;50;7175;Lvl;Gtl;6;1990;1991;None;Gd;TA;1398;Gd;Y;2;0;2;1;Gd;5;2;542;TA;0;Sp;7;2006;172000
2482;RL;50;7175;Lvl;Gtl;6;1991;1991;None;Gd;TA;1217;Gd;Y;2;0;2;1;Gd;5;2;484;TA;0;Sp;6;2006;151000
2483;RL;;9019;Lvl;Gtl;6;1994;1994;None;TA;TA;636;Ex;Y;2;1;3;1;Gd;6;2;472;TA;0;Sp;7;2006;150000
2484;RH;;8900;Lvl;Gtl;4;1966;1966;None;TA;TA;1056;TA;Y;1;0;2;1;TA;5;1;384;TA;0;Sp;11;2006;107000
2485;RH;60;7800;Lvl;Gtl;5;1965;1965;None;TA;TA;828;Gd;Y;1;0;3;1;TA;6;1;300;TA;0;Sp;7;2006;119900
2486;RL;70;9100;Lvl;Gtl;5;1962;1962;BrkFace;TA;TA;988;Ex;Y;1;0;3;1;TA;6;2;624;TA;0;Sp;7;2006;129500
2487;RM;70;9100;Lvl;Gtl;5;1963;1963;BrkFace;TA;TA;1728;TA;Y;2;0;6;2;TA;10;2;504;TA;0;Sp;11;2006;125000
2488;RM;68;8927;Lvl;Gtl;6;1977;1977;None;TA;Ss;0;TA;Y;2;0;4;2;TA;10;2;528;TA;0;Sp;8;2006;119500
2489;RL;;9240;Lvl;Gtl;5;1962;2002;None;TA;TA;864;Gd;Y;1;0;2;1;TA;6;2;576;TA;0;Sp;3;2006;144000
2490;RL;88;8471;Lvl;Gtl;6;1977;1995;BrkFace;TA;Gd;506;TA;Y;1;0;3;1;TA;6;2;492;TA;0;Sp;7;2006;151000
2491;RL;;9308;Lvl;Gtl;5;1965;1965;None;TA;TA;984;TA;Y;1;0;3;1;TA;5;1;310;TA;0;Sp;7;2006;126000
2492;RL;65;8450;Lvl;Gtl;5;1968;1968;BrkFace;TA;TA;882;TA;Y;1;0;3;1;TA;5;1;294;TA;0;Sp;11;2006;116000
2493;RL;;8638;Lvl;Gtl;5;1963;1963;None;TA;TA;925;Gd;Y;1;0;2;1;TA;5;2;484;TA;0;Sp;10;2006;133500
2494;RL;;13052;Lvl;Gtl;5;1965;1965;None;TA;TA;1024;TA;Y;1;1;3;1;TA;5;1;308;TA;0;Sp;1;2006;120875
2495;RL;;13526;Lvl;Gtl;5;1965;1965;BrkFace;TA;TA;935;TA;Y;1;0;3;1;TA;5;1;288;TA;0;Sp;11;2006;137000
2496;RL;;8020;Lvl;Gtl;5;1964;1964;None;TA;TA;912;TA;N;1;0;3;1;TA;6;0;0;Sg;0;Sp;4;2006;124000
2497;RL;65;6993;Lvl;Gtl;5;1961;1994;None;TA;TA;912;TA;Y;1;0;3;1;TA;6;1;288;TA;0;Sp;6;2006;135000
2498;RL;;8789;Lvl;Gtl;5;1967;1967;None;TA;TA;912;TA;Y;1;0;3;1;TA;6;1;288;TA;0;Sp;6;2006;129200
2499;RL;100;14330;Low;Gtl;7;1974;1974;BrkFace;Gd;TA;1748;Gd;Y;2;0;3;1;Gd;9;2;550;TA;800;Gd;1;2006;260000
2500;RL;121;16059;Lvl;Gtl;8;1991;1992;BrkFace;Gd;TA;1288;Ex;Y;2;1;4;1;Gd;9;2;462;TA;0;Sp;4;2006;260000
2501;RL;105;11025;HLS;Mod;8;1992;1993;BrkFace;Gd;TA;1334;Ex;Y;2;1;3;1;Gd;9;3;888;TA;0;Sp;10;2006;334000
2502;RL;;14541;Lvl;Gtl;8;1993;1993;None;Gd;Gd;1338;Ex;Y;2;1;5;1;Gd;10;3;796;TA;0;Sp;11;2006;310000
2503;RL;;13346;Lvl;Gtl;7;1992;2000;None;Gd;TA;1095;Ex;Y;2;1;4;1;Gd;9;2;590;TA;0;Sp;7;2006;268000
2504;RL;89;12461;Lvl;Gtl;8;1994;1995;None;Gd;TA;1624;Ex;Y;2;0;2;1;Gd;5;3;757;TA;0;Sp;7;2006;262000
2505;FV;34;3628;Lvl;Gtl;7;2004;2004;None;Gd;TA;1143;Ex;Y;1;1;1;1;Gd;5;2;588;TA;0;Sp;5;2006;176400
2506;FV;37;3316;Lvl;Gtl;8;2005;2005;None;Gd;TA;1247;Ex;Y;1;1;1;1;Gd;4;2;550;TA;0;Sp;4;2006;197000
2507;FV;30;3180;Lvl;Gtl;7;2005;2005;None;TA;TA;600;Ex;Y;2;1;2;1;Gd;4;2;480;TA;0;Sp;6;2006;151000
2508;FV;24;2544;Lvl;Gtl;7;2005;2005;None;Gd;TA;600;Ex;Y;2;1;2;1;Gd;4;2;480;TA;0;Sp;7;2006;147400
2509;FV;24;2544;Lvl;Gtl;7;2005;2005;None;Gd;TA;600;Ex;Y;2;1;2;1;Gd;4;2;480;TA;0;Sp;7;2006;149900
2510;FV;30;3180;Lvl;Gtl;7;2005;2005;None;Gd;TA;600;Ex;Y;2;1;2;1;Gd;4;2;480;TA;0;Sp;4;2006;144152
2511;FV;;2998;Lvl;Gtl;6;2000;2000;BrkFace;Gd;TA;756;Ex;Y;2;1;2;1;Gd;4;2;440;TA;0;Sp;6;2006;166000
2512;FV;35;3735;Lvl;Gtl;7;1999;1999;BrkFace;Gd;TA;691;Ex;Y;2;1;3;1;Gd;6;2;506;TA;0;Sp;3;2006;183900
2513;FV;;2651;Lvl;Gtl;7;2000;2000;None;Gd;TA;673;Ex;Y;2;1;3;1;Gd;6;2;490;TA;0;Sp;4;2006;165000
2514;FV;;4447;Lvl;Gtl;7;2003;2003;None;Gd;TA;530;Ex;Y;2;1;2;1;Gd;4;2;496;TA;0;Sp;7;2006;139000
2515;FV;114;8314;Lvl;Gtl;7;1997;1998;None;Gd;TA;569;Ex;Y;2;1;3;1;Gd;6;1;434;TA;0;Sp;11;2006;200000
2516;FV;60;7180;Lvl;Gtl;8;2001;2002;None;Gd;TA;1568;Ex;Y;2;0;3;1;Gd;6;2;564;TA;0;Sp;9;2006;221000
2517;RL;30;9549;Lvl;Gtl;8;1995;1996;None;Gd;Gd;1494;Ex;Y;1;1;2;1;Ex;6;2;481;TA;0;Sp;4;2006;270000
2518;RL;;11250;Lvl;Gtl;6;1977;1977;None;Gd;TA;1208;TA;Y;1;1;3;1;TA;6;2;546;TA;0;Sp;6;2006;165000
2519;RL;;3760;Lvl;Gtl;8;1980;1980;None;Gd;TA;1235;Gd;Y;1;0;1;1;TA;4;2;484;TA;0;Sp;5;2006;214000
2520;RL;36;3640;Lvl;Gtl;8;1980;1980;None;Gd;TA;1036;TA;Y;1;0;1;1;Gd;4;2;484;TA;0;Sp;9;2006;188000
2521;RL;40;3874;Lvl;Gtl;8;1980;1980;None;Gd;TA;1226;TA;Y;1;0;1;1;Gd;4;2;484;TA;0;Sp;7;2006;190000
2522;RL;40;3876;Lvl;Gtl;8;1978;1978;None;Gd;TA;1226;TA;Y;1;0;1;1;Gd;4;2;484;TA;0;Sp;7;2006;170000
2523;RL;68;50271;Low;Gtl;9;1981;1987;None;Gd;TA;1842;Gd;Y;0;1;0;1;Gd;5;3;894;TA;0;Sp;11;2006;385000
2524;RL;79;13110;Lvl;Gtl;5;1972;1972;BrkFace;TA;TA;1153;Ex;Y;2;0;2;1;TA;6;2;501;TA;0;Sp;7;2006;146500
2525;RL;102;10192;Lvl;Gtl;7;1968;1992;BrkFace;TA;TA;570;Gd;Y;3;0;4;1;Gd;8;2;487;TA;0;Sp;9;2006;170000
2526;RL;;20781;Lvl;Gtl;7;1968;2003;None;TA;TA;1568;TA;Y;2;0;3;1;TA;9;2;508;TA;0;Sp;6;2006;262500
2527;RL;90;11700;Lvl;Gtl;6;1968;1968;BrkFace;TA;TA;708;Gd;Y;2;1;3;1;TA;7;2;776;TA;0;Sp;5;2006;179900
2528;RL;;11029;Lvl;Gtl;6;1968;1984;BrkFace;TA;TA;1054;TA;Y;2;1;4;1;Gd;9;2;619;TA;0;Sp;8;2006;250000
2529;RL;80;10400;Lvl;Gtl;6;1972;1972;None;TA;TA;732;Gd;Y;1;2;4;1;TA;8;2;484;TA;0;Sp;11;2006;165150
2530;RL;78;10140;Lvl;Gtl;7;1967;1967;BrkFace;TA;TA;1334;Gd;Y;2;0;3;1;TA;7;2;477;TA;0;Sp;4;2006;164500
2531;RL;80;9600;Lvl;Gtl;7;1969;1969;BrkFace;TA;TA;1164;TA;Y;1;1;3;1;TA;6;2;528;TA;0;Sp;7;2006;140000
2532;RL;75;9750;Lvl;Gtl;5;1967;1967;None;TA;TA;980;Gd;Y;2;0;3;1;TA;6;1;384;TA;0;Sp;10;2006;135500
2533;RL;80;9600;Lvl;Gtl;5;1968;1968;None;TA;TA;1051;Gd;Y;1;0;3;1;TA;6;2;504;TA;0;Sp;7;2006;142000
2534;RL;72;8640;Lvl;Gtl;5;1968;1968;BrkFace;TA;Fa;900;Ex;Y;1;1;4;1;TA;7;2;530;TA;0;Sp;6;2006;155000
2535;RL;78;9360;Lvl;Gtl;6;1968;2004;BrkFace;TA;TA;976;TA;Y;1;0;2;1;Gd;4;2;504;TA;0;Sp;8;2006;157500
2536;RL;70;8400;Lvl;Gtl;5;1968;1968;BrkFace;TA;TA;1052;Gd;Y;1;1;3;1;TA;5;1;288;TA;0;Sp;11;2006;138500
2537;RL;70;8400;Lvl;Gtl;5;1968;1968;None;TA;TA;833;Gd;Y;1;0;3;1;TA;6;1;326;TA;0;Sp;8;2006;140000
2538;RL;;9759;Lvl;Gtl;5;1966;1966;None;TA;TA;1051;TA;Y;1;0;3;1;TA;6;1;264;TA;0;Sp;3;2006;124400
2539;RL;80;9600;Lvl;Gtl;5;1967;1967;BrkFace;TA;TA;1141;Gd;Y;1;0;3;1;TA;6;1;568;TA;0;Sp;7;2006;158000
2540;RL;71;9230;Lvl;Gtl;5;1965;1998;BrkFace;TA;TA;864;Gd;Y;1;1;1;1;Gd;6;2;884;TA;0;Sp;10;2006;146000
2541;RL;;14803;Lvl;Gtl;6;1971;1971;BrkFace;TA;TA;825;Gd;Y;2;1;4;1;TA;8;2;495;TA;0;Sp;6;2006;190000
2542;RL;;10659;Lvl;Gtl;5;1961;1961;None;TA;TA;1050;TA;Y;1;0;3;1;TA;6;1;368;TA;0;Sp;1;2006;136500
2543;RL;70;9100;Lvl;Gtl;5;1958;1958;None;TA;TA;864;TA;Y;1;0;3;1;TA;5;2;624;TA;0;Sp;7;2006;129900
2544;RL;70;8393;Lvl;Gtl;5;1959;2005;BrkFace;TA;TA;1626;Ex;Y;2;0;4;2;TA;8;2;588;TA;0;Sp;6;2006;145000
2545;RL;80;8800;Lvl;Gtl;6;1965;2000;None;TA;TA;1187;Ex;Y;2;0;3;1;Gd;7;1;299;TA;0;Sp;6;2006;185900
2546;RL;80;8800;Lvl;Gtl;6;1964;1964;BrkFace;TA;TA;1251;TA;Y;1;0;3;1;TA;6;1;461;TA;0;Sp;3;2006;160000
2547;RL;;10368;Lvl;Gtl;6;1964;1964;BrkFace;TA;TA;1008;Ex;Y;1;1;3;1;TA;7;2;430;TA;0;Sp;4;2006;167000
2548;RL;85;9350;Lvl;Gtl;5;1964;1964;None;TA;TA;720;Gd;Y;1;1;4;1;TA;7;2;480;TA;0;Sp;7;2006;157500
2549;RL;75;10382;Lvl;Gtl;6;1958;1958;BrkFace;TA;TA;588;TA;Y;1;0;2;1;TA;6;1;264;TA;0;Sp;3;2006;140000
2550;RL;69;8973;Lvl;Gtl;5;1958;1991;BrkFace;TA;TA;1008;TA;Y;1;1;3;1;Ex;6;2;750;TA;0;Sp;7;2006;150000
2551;RL;80;10800;Lvl;Gtl;5;1960;1960;BrkFace;TA;TA;1248;Ex;Y;1;0;3;1;TA;6;1;286;TA;0;Sp;5;2006;151500
2552;RL;60;8550;Lvl;Gtl;6;1934;1950;None;TA;TA;816;Ex;Y;1;0;2;1;TA;4;1;240;TA;0;Sp;7;2006;129800
2553;RL;;11425;Lvl;Gtl;5;1954;1954;None;TA;TA;1008;Gd;Y;1;0;2;1;TA;4;1;275;TA;0;Sp;7;2006;137000
2554;RL;68;9724;Lvl;Gtl;5;1947;1950;None;TA;TA;938;Ex;Y;1;0;2;1;TA;5;1;273;TA;0;Sp;5;2006;137000
2555;RL;51;4712;Lvl;Mod;4;1946;1950;None;TA;TA;747;TA;Y;1;1;3;1;TA;5;1;305;TA;0;Sp;8;2006;121600
2556;RL;51;5900;Bnk;Gtl;4;1923;1958;None;TA;TA;440;TA;Y;1;0;2;1;Fa;4;0;0;Sg;0;Sp;8;2006;85500
2557;RL;52;5825;Lvl;Gtl;4;1926;1953;BrkFace;TA;TA;600;Gd;Y;1;0;1;1;TA;5;2;528;TA;0;Sp;6;2006;79900
2558;RL;92;7438;Lvl;Gtl;5;1908;1991;None;TA;TA;504;Gd;Y;1;0;3;1;TA;5;2;576;TA;0;Sp;6;2006;127000
2559;RL;80;9600;Lvl;Gtl;5;1961;1990;None;TA;TA;1251;TA;Y;1;0;3;1;TA;7;2;441;TA;0;Sp;6;2006;161000
2560;RL;89;10858;Lvl;Gtl;5;1952;1952;Stone;TA;TA;1444;Ex;Y;1;0;2;1;TA;6;1;240;TA;0;Sp;7;2006;146500
2561;RL;80;9600;Lvl;Gtl;5;1951;1951;Stone;TA;TA;1056;Ex;Y;1;0;3;1;TA;7;1;280;TA;0;Sp;5;2006;135000
2562;RL;89;10680;Lvl;Gtl;5;1951;1951;BrkFace;TA;Fa;2136;TA;N;2;0;4;1;TA;7;2;528;TA;0;Sp;10;2006;137900
2563;RL;79;9490;Lvl;Gtl;6;1941;1950;None;TA;TA;806;TA;Y;1;0;3;1;Fa;5;1;240;TA;0;Sp;8;2006;133000
2564;RL;79;9462;Lvl;Gtl;5;1949;1973;None;TA;TA;704;Gd;Y;1;1;3;1;TA;7;1;234;TA;0;Sp;7;2006;137000
2565;RL;82;9888;Lvl;Gtl;5;1954;1975;None;TA;TA;936;TA;Y;1;0;2;1;TA;5;1;240;TA;0;Sp;3;2006;121000
2566;RL;;8917;Lvl;Gtl;5;1967;1967;None;TA;TA;1584;TA;Y;2;0;4;2;TA;8;2;506;TA;0;Sp;10;2006;119000
2567;RL;;12700;Lvl;Gtl;6;1964;1964;None;TA;TA;1246;TA;Y;1;0;3;1;TA;6;2;441;TA;0;Sp;11;2006;172000
